player,player_id,Career_MP,Career_WS,Career_VORP,All_Star_Selections,All_NBA_Selections,OutcomeClass
Jonny Flynn,flynnjo01,4154,-1,-2.2,0,0,Rotational
Jontay Porter,portejo01,414,0.7,0.19999999999999998,0,0,Rotational
Jordan Adams,adamsjo01,263,0.4,0.2,0,0,Rotational
Jordan Bell,belljo01,2275,5.3,1,0,0,Rotational
Jordan Bone,bonejo01,249,0.1,-0.2,0,0,Rotational
Jordan Clarkson,clarkjo01,25695,32.3,7.300000000000001,0,0,Starter
Jordan Crawford,crawfjo02,11438,10.4,2,0,0,Starter
Jordan Farmar,farmajo01,9840,13.799999999999999,3.5999999999999996,0,0,Rotational
Jordan Ford,fordjo01,22,0.1,0,0,0,Rotational
Jordan Goodwin,goodwjo01,5337,9.4,3.1,0,0,Rotational
Jordan Hall,halljo02,83,-0.1,-0.1,0,0,Rotational
Jordan Hamilton,hamiljo02,3119,4.6000000000000005,1.7,0,0,Rotational
Jordan Hawkins,hawkijo01,3173,0.4,-2.2,0,0,Rotational
Jordan Hill,hilljo01,8867,19.1,-0.1,0,0,Rotational
Jordan Loyd,loydjo01,55,0.2,0,0,0,Rotational
Jordan McLaughlin,mclaujo01,4644,10.8,2.4,0,0,Rotational
Jordan McRae,mcraejo01,2675,2.9,-5.55E-17,0,0,Rotational
Jordan Mickey,mickejo01,482,0.5,-0.4,0,0,Rotational
Jordan Miller,millejo02,1773,4,0.7000000000000001,0,0,Rotational
Jordan Nwora,nworajo01,5259,5,-0.7,0,0,Rotational
Jordan Poole,poolejo01,12283,11.5,0.2999999999999998,0,0,Starter
Jordan Schakel,schakjo01,36,-0.1,-0.1,0,0,Rotational
Jordan Sibert,siberjo01,4,0,0,0,0,Rotational
Jordan Walsh,walshjo01,1698,4.3999999999999995,0.49999999999999994,0,0,Rotational
Jordan Williams,willijo03,635,1.3,0,0,0,Rotational
Jorge Garbajosa,garbajo01,1983,3.1,1.1,0,0,Rotational
Jorge Gutiérrez,gutiejo01,657,1.2,-0.3,0,0,Rotational
Jose Alvarado,alvarjo01,7278,11.600000000000001,2.5,0,0,Rotational
Jose Slaughter,slaugjo01,515,-0.1,-0.3,0,0,Rotational
Joseph Forte,fortejo01,125,-0.4,-0.2,0,0,Rotational
Josh Akognon,akognjo01,9,0,0,0,0,Rotational
Josh Boone,boonejo01,4482,9,0,0,0,Rotational
Josh Childress,childjo01,10432,25.8,7.3,0,0,Starter
Josh Christopher,chrisjo01,2189,0.19999999999999998,-1.1,0,0,Rotational
Josh Davis,davisjo02,515,0.8,0.1,0,0,Rotational
Josh Giddey,giddejo01,9926,17.2,8.9,0,0,Rotational
Josh Grant,grantjo01,382,0.5,0,0,0,Rotational
Josh Gray,grayjo01,109,-0.3,-0.1,0,0,Rotational
Josh Green,greenjo02,7323,11.1,-1.2,0,0,Rotational
Josh Hall,halljo01,336,-0.9,-0.8,0,0,Rotational
Josh Harrellson,harrejo01,888,2.0999999999999996,0.4,0,0,Rotational
Josh Hart,hartjo01,22368,53.1,15.7,0,0,All-Star
Josh Howard,howarjo01,16268,39,9.6,1,0,All-Star
Josh Huestis,huestjo01,1068,0.7,-0.4,0,0,Rotational
Josh Jackson,jacksjo02,7548,-1.8,-3.6,0,0,Rotational
Josh Magette,magetjo01,254,0.30000000000000004,0,0,0,Rotational
Josh McRoberts,mcrobjo01,9758,20.7,4.7,0,0,Starter
Josh Minott,minotjo01,2131,6.3999999999999995,2.5,0,0,Rotational
Josh Oduro,odurojo01,82,0.2,-0.1,0,0,Rotational
Josh Okogie,okogijo01,9931,15.6,1.3,0,0,Rotational
Josh Powell,poweljo01,4319,2.8,-4.2,0,0,Rotational
Josh Reaves,reavejo02,28,0,-0.1,0,0,Rotational
Josh Richardson,richajo01,18945,32.9,6.7,0,0,Starter
Josh Selby,selbyjo01,296,-0.7,-0.6,0,0,Rotational
Josh Smith,smithjo03,32180,53.4,28.6,0,0,All-Star
Joshua Primo,primojo01,1068,-0.2,-0.9,0,0,Rotational
José Calderón,caldejo01,26342,66,20.4,0,0,All-Star
José Ortiz,ortizjo01,391,0,-0.4,0,0,Rotational
João Vianna,viannjo01,9,0,0,0,0,Rotational
Jrue Holiday,holidjr01,35719,78.1,32.7,2,0,All-Star
Juan Carlos Navarro,navarju01,2117,1.4,-0.2,0,0,Rotational
Juan Dixon,dixonju01,11103,8.299999999999999,-0.5,0,0,Starter
Juan Toscano-Anderson,toscaju01,3826,6.2,0.30000000000000004,0,0,Rotational
Juancho Hernangómez,hernaju01,6547,10.600000000000001,0,0,0,Rotational
Juaquin Hawkins,hawkiju01,685,0.4,-0.1,0,0,Rotational
Jud Buechler,buechju01,9418,17.8,4.3,0,0,Rotational
Jules Bernard,bernaju01,149,0.1,0,0,0,Rotational
Julian Champagnie,champju02,6306,11.3,2.1,0,0,Rotational
Julian Hammond,hammoju01,8039,24.9,0,0,0,Starter
Julian Phillips,phillju01,2302,3.1,-1,0,0,Rotational
Julian Reese,reeseju01,402,0.3,-0.3,0,0,Rotational
Julian Strawther,strawju01,2790,2.8000000000000003,-1.6,0,0,Rotational
Julian Washburn,washbju01,254,0.1,-0.2,0,0,Rotational
Julian Wright,wrighju01,3049,3.9,1.2,0,0,Rotational
Julius Erving,ervinju01,45227,181,80,16,8,Superstar
Julius Hodge,hodgeju01,163,0.1,-0.1,0,0,Rotational
Julius Keye,keyeju01,13676,17.8,1.2999999999999998,1,0,All-Star
Julius Nwosu,nwosuju01,84,0,-0.2,0,0,Rotational
Julius Randle,randlju01,25348,56.8,19.3,3,1,All-Star
Julyan Stone,stoneju01,502,1,0.2,0,0,Rotational
Jumaine Jones,jonesju01,9780,15.1,2.2,0,0,Rotational
Junior Bridgeman,bridgju01,21257,45,8.3,0,0,Starter
Junior Burrough,burroju01,495,-0.2,-0.7,0,0,Rotational
Junior Harrington,harriju01,3096,-0.9,-2.3,0,0,Rotational
Justin Anderson,anderju01,4824,7.1,0.4,0,0,Rotational
Justin Champagnie,champju01,3301,7,0.8999999999999999,0,0,Rotational
Justin Dentmon,dentmju01,186,-0.2,-0.2,0,0,Rotational
Justin Edwards,edwarju01,2132,2.6,-0.3,0,0,Rotational
Justin Hamilton,hamilju01,2745,5.3,0.8,0,0,Rotational
Justin Harper,harpeju01,150,-0.4,-0.3,0,0,Rotational
Justin Holiday,holidju01,21860,23.1,1.7999999999999998,0,0,Starter
Justin Jackson,jacksju01,7115,8.5,-1.1,0,0,Rotational
Justin James,jamesju01,542,0.2,-0.2,0,0,Rotational
Justin Minaya,minayju01,571,0,-0.6,0,0,Rotational
Justin Patton,pattoju01,296,0.4,0,0,0,Rotational
Justin Reed,reedju01,2433,0.8999999999999999,-2.4,0,0,Rotational
Justin Robinson,robinju01,745,-0.6,-0.9,0,0,Rotational
Justin Williams,williju01,579,1.2000000000000002,-0.1,0,0,Rotational
Justin Wright-Foreman,wrighju02,45,0,-0.1,0,0,Rotational
Justise Winslow,winslju01,9679,9.1,-0.1,0,0,Rotational
Justus Thigpen,thigpju01,159,-0.3,0,0,0,Rotational
Jusuf Nurkić,nurkiju01,17884,38.4,10.1,0,0,Starter
Juwan Howard,howarju01,42735,69.5,4.8,1,0,All-Star
Juwan Morgan,morgaju01,343,0.8,0,0,0,Rotational
Jérôme Moïso,moisoje01,1512,2.4,-0.4,0,0,Rotational
K.C. Jones,joneskc01,17501,38.800000000000004,0,0,0,Starter
K.J. McDaniels,mcdankj01,3949,2.5,-0.8,0,0,Rotational
KJ Martin,martike04,8332,14.8,-0.5,0,0,Rotational
KJ Simpson,simpskj01,1356,-0.7,-1.1,0,0,Rotational
KZ Okpala,okpalkz01,965,1,-0.8,0,0,Rotational
Kadary Richmond,richmka01,67,0.2,0.1,0,0,Rotational
Kadeem Allen,allenka01,640,1,0.1,0,0,Rotational
Kai Jones,joneska01,1549,4.9,0.7,0,0,Rotational
Kaiser Gates,gateska01,7,-0.1,-0.1,0,0,Rotational
Kalin Lucas,lucaska01,12,0,0,0,0,Rotational
Kam Jones,joneska03,616,0,-0.6,0,0,Rotational
Kaniel Dickens,dickeka01,85,0,0,0,0,Rotational
Kannard Johnson,johnska01,12,-0.1,0,0,0,Rotational
Kareem Abdul-Jabbar,abdulka01,57446,273.3,85.9,19,17,Superstar
Kareem Rush,rushka01,6924,1.7999999999999998,-1.9,0,0,Rotational
Karim Mané,maneka01,88,-0.1,-0.2,0,0,Rotational
Karl Malone,malonka01,54852,234.6,99.1,14,15,Superstar
Karl-Anthony Towns,townska01,24294,94.8,38.4,6,0,All-Star
Karlo Matkovic,matkoka01,1703,4.300000000000001,0.6,0,0,Rotational
Kasib Powell,powelka01,304,0,-0.1,0,0,Rotational
Kasparas Jakucionis,jakucka01,945,2.3,0.4,0,0,Rotational
Kawhi Leonard,leonaka01,25368,111.9,55.1,7,6,Superstar
Kay Felder,feldeka01,666,-0.9,-0.6,0,0,Rotational
Keaton Wallace,wallake01,1037,1.1,-0.1,0,0,Rotational
Kebu Stewart,stewake01,110,0.2,0,0,0,Rotational
Kedrick Brown,brownke01,2904,5,1.1,0,0,Rotational
Keegan Murray,murrake02,8373,14.100000000000001,1.6,0,0,Rotational
Keifer Sykes,sykeske01,566,-0.5,-0.7,0,0,Rotational
Keion Brooks Jr.,brookke02,332,0.4,-0.1,0,0,Rotational
Keita Bates-Diop,bateske01,5974,9.9,0.7000000000000001,0,0,Rotational
Keith Appling,applike01,27,-0.1,-0.1,0,0,Rotational
Keith Askins,askinke01,7983,14.5,2.4,0,0,Rotational
Keith Benson,bensoke02,9,0,0,0,0,Rotational
Keith Bogans,boganke01,17711,25.400000000000002,2.6999999999999997,0,0,Starter
Keith Booth,boothke01,449,-0.8,-0.4,0,0,Rotational
Keith Closs,closske01,1647,1.9000000000000001,0,0,0,Rotational
Keith Edmonson,edmonke01,1553,1.2,-0.5,0,0,Rotational
Keith Erickson,erickke01,18841,25.2,2.3,0,0,Starter
Keith Herron,herroke01,2620,3.2,2.7755575615628914e-17,0,0,Rotational
Keith Jennings,jennike01,2955,7.7,2.5,0,0,Rotational
Keith Langford,langfke01,10,0,0,0,0,Rotational
Keith Lee,leeke01,2907,3.8,-0.7,0,0,Rotational
Keith McCord,mccorke01,9,0,0,0,0,Rotational
Keith McLeod,mcleoke01,4441,2.7,-1.7,0,0,Rotational
Keith Owens,owenske01,80,0,-0.1,0,0,Rotational
Keith Smart,smartke01,12,0,0,0,0,Rotational
Keith Smith,smithke03,461,0,-0.4,0,0,Rotational
Keith Starr,starrke01,65,-0.2,-0.1,0,0,Rotational
Keith Swagerty,swageke01,2477,2.3,0,0,0,Rotational
Keith Tower,towerke01,416,0,-0.4,0,0,Rotational
Keith Van Horn,vanhoke01,21992,51.5,12.6,0,0,All-Star
Kel'el Ware,wareke01,3126,10.3,2.5,0,0,Rotational
Kelan Martin,martike03,1717,0.7,-0.6,0,0,Rotational
Keldon Johnson,johnske04,12511,23.2,3.3,0,0,Starter
Kelenna Azubuike,azubuke01,5025,9.299999999999999,1.7,0,0,Rotational
Keljin Blevins,blevike01,424,-0.7,-0.8,0,0,Rotational
Kelly McCarty,mccarke01,4,0,0,0,0,Rotational
Kelly Olynyk,olynyke01,23007,58.8,16.8,0,0,All-Star
Kelly Oubre,oubreke01,21251,29.7,1.3,0,0,Starter
Kelly Tripucka,tripuke01,20959,44.4,11.1,2,1,All-Star
Kelvin Cato,catoke01,10950,28.9,4.4,0,0,Starter
Kelvin Ransey,ranseke01,11586,17.9,3.4000000000000004,0,1,All-Star
Kelvin Upshaw,upshake01,2522,2.2,-0.2,0,0,Rotational
Kemba Walker,walkeke02,24810,60,29.8,4,0,All-Star
Ken Austin,austike01,28,0,0,0,0,Rotational
Ken Bannister,bannike01,3867,0.6,-3.5,0,0,Rotational
Ken Boyd,boydke01,25,0.1,0.1,0,0,Rotational
Ken Charles,charlke01,7637,9.799999999999999,1.9999999999999998,0,0,Rotational
Ken Corley,corleke01,0,0,0,0,0,Rotational
Ken Durrett,durreke01,1650,0.7,-0.7,0,0,Rotational
Ken Gardner,gardnke01,51,0.1,0,0,0,Rotational
Ken Green,greenke01,72,0.3,0,0,0,Rotational
Ken Johnson,johnske01,815,0.8,-0.6,0,0,Rotational
Ken Johnson,johnske03,156,0,-0.2,0,0,Rotational
Ken Keller,kelleke01,0,0.8,0,0,0,Rotational
Ken Mayfield,mayfike01,64,-0.2,-0.2,0,0,Rotational
Ken McBride,mcbrike01,249,-0.4,0,0,0,Rotational
Ken Menke,menkeke01,0,0,0,0,0,Rotational
Ken Murray,murrake01,3708,8,0,0,0,Rotational
Ken Norman,normake01,18992,27.1,4.9,0,0,Starter
Ken Rohloff,rohloke01,7,0,0,0,0,Rotational
Ken Smith,smithke02,164,0.2,-0.1,0,0,Rotational
Ken Spain,spainke01,112,0,0,0,0,Rotational
Ken Wilburn,wilbuke01,970,0.30000000000000004,0,0,0,Rotational
Kendall Brown,brownke03,103,0.2,-0.1,0,0,Rotational
Kendall Gill,gillke01,31164,51.2,17.3,0,0,All-Star
Kendall Marshall,marshke01,3083,1,-1.2,0,0,Rotational
Kendall Rhine,rhineke01,2668,1.7999999999999998,0,0,0,Rotational
Kendrick Nunn,nunnke01,5540,5.3,-0.3,0,0,Rotational
Kendrick Perkins,perkike01,19052,28.9,-0.6,0,0,Starter
Kennard Winchester,winchke01,1109,1.5,-0.2,0,0,Rotational
Kennedy Chandler,chandke01,636,0.5,-0.3,0,0,Rotational
Kenneth Faried,farieke01,12456,41.6,7.8,0,0,Starter
Kenneth Lofton Jr.,loftoke01,574,1.1,0.2,0,0,Rotational
Kenny Anderson,anderke01,31948,75.4,26.5,1,0,All-Star
Kenny Battle,battlke01,2832,5.2,1.1,0,0,Rotational
Kenny Carr,carrke01,20931,40.2,2.7,0,0,Starter
Kenny Dennard,dennake01,1244,1.5,0.19999999999999998,0,0,Rotational
Kenny Fields,fieldke01,3575,4.8999999999999995,-0.5,0,0,Rotational
Kenny Gattison,gattike01,9927,17,-1,0,0,Rotational
Kenny Green,greenke02,1078,-0.3,-1.5,0,0,Rotational
Kenny Higgs,higgske01,4435,4.7,-0.6,0,0,Rotational
Kenny McIntosh,mcintke01,4838,-3.1,-0.7,0,0,Rotational
Kenny Natt,nattke01,417,-0.2,-0.5,0,0,Rotational
Kenny Payne,payneke01,1167,-0.1,-0.9,0,0,Rotational
Kenny Rollins,rollike01,426,4.2,0,0,0,Rotational
Kenny Sailors,sailoke01,0,20.3,0,0,0,Starter
Kenny Satterfield,satteke01,1564,-2.2,-0.9,0,0,Rotational
Kenny Sears,searske01,16064,59.5,0,2,4,Superstar
Kenny Smith,smithke01,25399,50.3,11.2,0,1,All-Star
Kenny Thomas,thomake01,21451,40.1,4,0,0,Starter
Kenny Walker,walkeke01,9050,17.8,0.5,0,0,Rotational
Kenny Williams,willike03,2918,7.4,1.4,0,0,Rotational
Kenrich Williams,willike04,8631,18.4,3.1,0,0,Rotational
Kent Bazemore,bazemke01,16145,14.299999999999999,1.2,0,0,Starter
Kent Benson,bensoke01,17610,36.800000000000004,9.5,0,0,Starter
Kentavious Caldwell-Pope,caldwke01,28124,49,7.2,0,0,Starter
Kenton Edelin,edelike01,143,0.1,-0.1,0,0,Rotational
Kenyon Martin,martike01,23134,48.4,12.1,1,0,All-Star
Keon Clark,clarkke01,9691,21.8,3,0,0,Starter
Keon Ellis,elliske01,5953,11.9,4,0,0,Rotational
Keon Johnson,johnske07,3796,-0.8,-2.4,0,0,Rotational
Kermit Washington,washike01,14432,41.199999999999996,9.200000000000001,1,0,All-Star
Kerry Kittles,kittlke01,16929,45,18.1,0,0,Starter
Keshad Johnson,johnske10,378,1,0.1,0,0,Rotational
Keshon Gilbert,gilbeke01,148,0,-0.1,0,0,Rotational
Kessler Edwards,edwarke02,2640,3.1,-0.8,0,0,Rotational
Kevin Brooks,brookke01,1031,-0.1,-1,0,0,Rotational
Kevin Burleson,burleke01,340,-0.2,-0.4,0,0,Rotational
Kevin Duckworth,duckwke01,18337,25.8,-8.6,2,0,All-Star
Kevin Durant,duranke01,45749,193,96.4,16,11,Superstar
Kevin Edwards,edwarke01,15819,12.7,3.2,0,0,Starter
Kevin Gamble,gamblke01,15833,35.1,8,0,0,Starter
Kevin Garnett,garneke01,51370,193.4,97.7,15,10,Superstar
Kevin Grevey,greveke01,15246,26.4,2.9,0,0,Starter
Kevin Henderson,hendeke01,425,-0.4,-0.5,0,0,Rotational
Kevin Hervey,herveke01,52,-0.1,0,0,0,Rotational
Kevin Huerter,huertke01,18343,26.1,4.8,0,0,Starter
Kevin Johnson,johnske02,26978,97,38.7,3,5,Superstar
Kevin Jones,joneske01,334,0.2,-0.2,0,0,Rotational
Kevin Joyce,joyceke01,5647,2.2,-3,0,0,Rotational
Kevin Knox,knoxke01,6780,1.8,-3.9,0,0,Rotational
Kevin Kunnert,kunneke01,12805,23,2.2,0,0,Starter
Kevin Loder,loderke01,2231,2.6,0.2,0,0,Rotational
Kevin Loughery,loughke01,25438,32.9,0,0,0,Starter
Kevin Love,loveke01,29358,98.7,37.3,5,2,All-Star
Kevin Lynch,lynchke01,1143,0.4,-0.7,0,0,Rotational
Kevin Martin,martike02,24287,66.7,16.3,0,0,All-Star
Kevin McCullar Jr.,mcculke01,184,0.2,0,0,0,Rotational
Kevin McHale,mchalke01,30118,113.1,34.3,7,3,Superstar
Kevin McKenna,mckenke01,3460,4.1,-0.3,0,0,Rotational
Kevin Murphy,murphke01,52,-0.3,-0.2,0,0,Rotational
Kevin O'Shea,osheake01,4093,5,0,0,0,Rotational
Kevin Ollie,ollieke01,15344,22.1,-0.7,0,0,Starter
Kevin Pangos,pangoke01,166,0.1,-0.2,0,0,Rotational
Kevin Porter,porteke01,21920,40.2,10.8,0,0,Starter
Kevin Porter Jr.,porteke02,10153,11.2,3,0,0,Starter
Kevin Pritchard,pritcke01,1319,0.5,-0.6,0,0,Rotational
Kevin Restani,restake01,11144,15.3,0.8999999999999999,0,0,Starter
Kevin Salvadori,salvake01,241,-0.2,-0.3,0,0,Rotational
Kevin Stacom,stacoke01,5370,2.4000000000000004,-1.6,0,0,Rotational
Kevin Séraphin,serapke01,6430,5.8999999999999995,-3.7,0,0,Rotational
Kevin Thompson,thompke01,58,0,-0.1,0,0,Rotational
Kevin Williams,willike01,3494,2.5,-1.3,0,0,Rotational
Kevin Willis,willike02,44717,90.9,-3.4,1,1,All-Star
Kevinn Pinkney,pinknke01,100,0.2,0,0,0,Rotational
Kevon Harris,harrike01,463,0.6,-0.2,0,0,Rotational
Kevon Looney,looneke01,10617,38.199999999999996,6.2,0,0,Starter
Keyon Dooling,doolike01,14134,18.5,-0.2,0,0,Starter
Keyontae Johnson,johnske08,66,-0.1,-0.1,0,0,Rotational
Keyonte George,georgke01,5918,4.1,-0.2,0,0,Rotational
Khalid El-Amin,elamikh01,936,0.6,-0.1,0,0,Rotational
Khalid Reeves,reevekh01,8102,10.7,0.7,0,0,Rotational
Khaman Maluach,maluakh01,411,0.8,-0.2,0,0,Rotational
Khem Birch,birchkh01,6354,17.2,1.5,0,0,Rotational
Khris Middleton,middlkh01,27544,60.6,15.5,3,0,All-Star
Khyri Thomas,thomakh01,409,0.5,-0.1,0,0,Rotational
Kiki Vandeweghe,vandeki01,25455,77.60000000000001,17.7,2,1,All-Star
Killian Hayes,hayeski01,6047,-0.4,-3,0,0,Rotational
Killian Tillie,tilliki02,643,0.8,-0.2,0,0,Rotational
Kim Anderson,anderki01,224,-0.4,-0.4,0,0,Rotational
Kim English,engliki01,407,0.2,-0.2,0,0,Rotational
Kim Hughes,hugheki01,8371,13.7,3,0,0,Rotational
Kira Lewis Jr.,lewiski01,2010,1.4,-0.9,0,0,Rotational
Kirk Haston,hastoki01,134,-0.6,-0.4,0,0,Rotational
Kirk Hinrich,hinriki01,29803,56.1,13.6,0,0,All-Star
Kirk Penney,penneki01,30,-0.2,-0.1,0,0,Rotational
Kirk Snyder,snydeki01,4301,5.6000000000000005,0.7999999999999999,0,0,Rotational
Kiwane Lemorris Garris,garriki01,248,-0.2,-0.3,0,0,Rotational
Klay Thompson,thompkl01,29306,57.6,17.4,5,1,All-Star
Kleggie Hermsen,hermskl01,124,12.5,0,0,0,Rotational
Kobe Brown,brownko01,2592,3.6,-0.5,0,0,Rotational
Kobe Bryant,bryanko01,48637,172.6,80.1,18,13,Superstar
Kobe Bufkin,bufkiko01,439,-0.2,-0.4,0,0,Rotational
Kobe Sanders,sandeko01,1351,1.4,-0.3,0,0,Rotational
Kobi Simmons,simmoko01,740,-0.1,-0.8,0,0,Rotational
Koby Brea,breako01,84,0.2,0,0,0,Rotational
Kon Knueppel,knuepko01,2551,8,3.1,0,0,Rotational
Korleone Young,youngko01,15,0.1,0,0,0,Rotational
Kornél Dávid,davidko01,2268,3.0999999999999996,-0.7,0,0,Rotational
Kosta Koufos,koufoko01,11705,28.5,1.5,0,0,Starter
Kosta Perović,perovko01,38,0,0,0,0,Rotational
Kostas Antetokounmpo,antetko01,87,-0.2,-0.1,0,0,Rotational
Kostas Papanikolaou,papanko01,1089,0.4,-0.2,0,0,Rotational
Kris Dunn,dunnkr01,11727,15.799999999999999,2.8,0,0,Starter
Kris Humphries,humphkr01,16288,33.8,0.7000000000000001,0,0,Starter
Kris Joseph,josepkr01,108,-0.2,-0.2,0,0,Rotational
Kris Murray,murrakr01,3721,3.6,-0.7,0,0,Rotational
Kristaps Porzingis,porzikr01,18425,58.4,22,1,0,All-Star
Kurk Lee,leeku01,265,-0.1,-0.3,0,0,Rotational
Kurt Nimphius,nimphku01,14755,21.3,0.40000000000000013,0,0,Starter
Kurt Rambis,rambiku01,19025,44,9.6,0,0,Starter
Kurt Thomas,thomaku01,28744,68.5,9.4,0,0,All-Star
Kwame Brown,brownkw01,14102,21.3,-1.4,0,0,Starter
Ky Bowman,bowmaky01,1015,-0.1,-0.6,0,0,Rotational
Kyle Alexander,alexaky01,13,0,0,0,0,Rotational
Kyle Anderson,anderky01,18032,46,16.5,0,0,Starter
Kyle Collinsworth,colliky01,480,0.5,-0.1,0,0,Rotational
Kyle Filipowski,filipky01,3323,5.6,0.8,0,0,Rotational
Kyle Guy,guyky01,431,0,-0.3,0,0,Rotational
Kyle Korver,korveky01,36002,83.5,23.2,1,0,All-Star
Kyle Kuzma,kuzmaky01,20597,15.299999999999999,0.6000000000000001,0,0,Starter
Kyle Lowry,lowryky01,40167,119.5,44.3,6,1,Superstar
Kyle Macy,macyky01,14246,36,9.6,0,0,Starter
Kyle O'Quinn,oquinky01,6714,17.9,5.1000000000000005,0,0,Rotational
Kyle Singler,singlky01,9537,12.100000000000001,-0.9,0,0,Rotational
Kyle Weaver,weaveky01,1379,1.5,0.30000000000000004,0,0,Rotational
Kyle Wiltjer,wiltjky01,44,0,0,0,0,Rotational
Kylor Kelley,kelleky01,252,0.6,-0.2,0,0,Rotational
Kyrie Irving,irvinky01,29120,98.3,47.4,9,0,All-Star
Kyrylo Fesenko,fesenky01,1107,0.8999999999999999,-1.2,0,0,Rotational
Kyshawn George,georgky01,3193,0.7,-0.6,0,0,Rotational
LJ Cryer,cryerlj01,292,0.3,-0.2,0,0,Rotational
LaBradford Smith,smithla02,4008,2.3000000000000003,-1.2,0,0,Rotational
LaMarcus Aldridge,aldrila01,36916,116.7,33.8,7,3,Superstar
LaMelo Ball,ballla01,9392,19.7,12.5,1,0,All-Star
LaPhonso Ellis,ellisla01,17616,32.8,4.7,0,0,Starter
LaRue Martin,martila01,3795,2,-1.4,0,0,Rotational
LaSalle Thompson,thompla01,23707,39.1,2.8000000000000003,0,0,Starter
Lachlan Olbrich,olbrila01,344,0.5,-0.1,0,0,Rotational
Lamar Green,greenla01,7304,7.3999999999999995,-1,0,0,Rotational
Lamar Odom,odomla01,32131,77,31.5,0,0,All-Star
Lamar Patterson,pattela01,435,0.1,-0.4,0,0,Rotational
Lamar Stevens,stevela01,3907,5.7,-0.8,0,0,Rotational
Lamond Murray,murrala01,18477,19.8,4.1,0,0,Starter
Lamont Strothers,strotla01,155,-0.5,-0.2,0,0,Rotational
Lanard Copeland,copella01,158,-0.3,-0.3,0,0,Rotational
Lancaster Gordon,gordola01,2581,-2.7,-2.3,0,0,Rotational
Lance Allred,allrela01,10,0,0,0,0,Rotational
Lance Blanks,blankla01,1045,0.7000000000000001,-0.3,0,0,Rotational
Lance Stephenson,stephla01,15227,20.4,2.0999999999999996,0,0,Starter
Lance Thomas,thomala01,8813,5,-5.6,0,0,Rotational
Landry Fields,fieldla01,6010,10.5,2.7,0,0,Rotational
Landry Shamet,shamela01,11362,19.3,0.5,0,0,Starter
Langston Galloway,gallola01,11442,15.6,1,0,0,Starter
Lari Ketner,ketnela01,271,-0.1,-0.4,0,0,Rotational
Laron Profit,profila01,1537,0.7,0,0,0,Rotational
Larry Bergh,berghla01,255,0.1,0,0,0,Rotational
Larry Bird,birdla01,34443,145.9,77.4,12,12,Superstar
Larry Brown,brownla01,12652,27.299999999999997,0,3,0,All-Star
Larry Bunce,buncela01,3874,5.699999999999999,0,1,0,All-Star
Larry Cannon,cannola01,7303,7.1,-0.2,0,0,Rotational
Larry Comley,comlela01,89,-0.3,0,0,0,Rotational
Larry Conley,conlela01,18,0,0,0,0,Rotational
Larry Costello,costela01,21198,62.7,0,6,1,All-Star
Larry Demic,demicla01,3192,1.4,-2.9,0,0,Rotational
Larry Drew,drewla01,18370,24.4,4.8999999999999995,0,1,All-Star
Larry Drew II,drewla02,359,-0.6,-0.6,0,0,Rotational
Larry Finch,finchla01,3042,1.5999999999999999,-1.8,0,0,Rotational
Larry Fogle,foglela01,14,0,0,0,0,Rotational
Larry Foust,foustla01,23854,83.9,0,8,0,All-Star
Larry Friend,frienla01,569,-0.4,0,0,0,Rotational
Larry Hennessy,hennela01,1190,-1.3,0,0,0,Rotational
Larry Hughes,hughela01,29306,38.5,11.8,0,0,Starter
Larry Johnson,johnsla01,38,-0.1,0,0,0,Rotational
Larry Johnson,johnsla02,25685,69.7,22,2,0,All-Star
Larry Jones,jonesla01,20657,60.2,0.9,4,0,All-Star
Larry Kenon,kenonla01,25280,59.300000000000004,11.9,5,0,All-Star
Larry Krystkowiak,krystla01,9097,15.7,-1.5,0,0,Rotational
Larry McNeill,mcneila01,6264,16.3,1.9,0,0,Rotational
Larry Micheaux,michela01,1462,4.1000000000000005,0.9,0,0,Rotational
Larry Mikan,mikanla01,536,-0.8,0,0,0,Rotational
Larry Miller,millela01,18946,23.8,-0.6,0,0,Starter
Larry Moffett,moffela01,110,-0.1,-0.1,0,0,Rotational
Larry Moore,moorela01,78,-0.2,0,0,0,Rotational
Larry Nance,nancela01,33080,117.4,46.8,3,1,Superstar
Larry Nance Jr.,nancela02,15497,43.4,12.2,0,0,Starter
Larry Owens,owensla01,361,0.5,0.2,0,0,Rotational
Larry Robinson,robinla01,2259,1.8000000000000003,0.4,0,0,Rotational
Larry Sanders,sandela01,4635,10.3,1.3,0,0,Rotational
Larry Siegfried,siegfla01,14190,33.2,0,0,0,Starter
Larry Smith,smithla01,22879,46.2,2.4,0,0,Starter
Larry Spriggs,sprigla01,2202,3.5,-0.2,0,0,Rotational
Larry Staverman,stavela01,4054,8.5,0,0,0,Rotational
Larry Steele,steella01,14777,28.3,6.699999999999999,0,0,Starter
Larry Stewart,stewala01,5415,9.8,0.2,0,0,Rotational
Larry Sykes,sykesla01,2,0,0,0,0,Rotational
Larry Wright,wrighla01,6834,10.6,1.4000000000000001,0,0,Rotational
Lars Hansen,hansela01,205,0.6,0.1,0,0,Rotational
Latrell Sprewell,sprewla01,35270,56.3,21,4,1,All-Star
Lauri Markkanen,markkla01,15401,36.7,12.1,1,0,All-Star
Lavor Postell,postela01,446,-0.3,-0.3,0,0,Rotational
